 Purdue	14	 Notre Dame	30
 Army	0	 Stanford	35
 Indiana	42	 Bowling Green	45
 Abil Christian	38	 Troy	35
 Kansas	3	 Duke	41
 Arizona State	38	 Colorado	24
 N Illinois	48	 UNLV	34
 North Carolina St	49	 USF	17
 Iowa State	20	 Iowa	17
 SE Louisiana	20	 Tulane	35
 West Virginia	40	 Maryland	37
 W Kentucky	47	 Mid Tennessee	50
 E Michigan	3	 Old Dominion	17
 Tennessee	10	 Oklahoma	34
 UCLA	20	 Texas	17
 Kentucky	30	 Florida	36
 Ga Southern	38	 Georgia Tech	42
 Illinois	19	 Washington	44
 UMass	31	 Vanderbilt	34
 Alabama A&M	14	 UAB	41
 Syracuse	40	 Cent Michigan	3
 Wyoming	14	 Oregon	48
 LA-Lafayette	15	 Ole Miss	56
 Southern Miss	12	 Alabama	52
 Wake Forest	24	 Utah State	36
 Boise State	38	 UConn	21
 ECU	28	 VT	21
 Minnesota	7	 TCU	30
 UTSA	13	 Oklahoma State	43
 Ohio	14	 Marshall	44
 Rice	10	 Texas A&M	38
 New Mexico St	24	 UTEP	42
 Louisville	21	 UVA	23
 Air Force	48	 Georgia State	38
 USC	31	 Boston College	37
 Nebraska	55	 Fresno State	19
 UC Davis	21	 Colorado State	49
 Penn State	13	 Rutgers	10
 Portland State	21	 Washington St	59
 Georgia	35	 South Carolina	38
 Arkansas State	20	 Miami (FL)	41
 Navy	35	 Texas State	21
 Miami (OH)	10	 Michigan	34
 UL Monroe	0	 LSU	31
 Nevada	28	 Arizona	35
 Pitt	42	 FIU	25
 Kent State	0	 OSU	66
 UCF	10	 Missouri	38
 Arkansas	49	 Texas Tech	28
 Miss St	35	 South Alabama	3
 Indiana State	27	 Ball State	20
 W Michigan	45	 Idaho	33
 Northern Iowa	24	 Hawaii	27
 Auburn	20	 Kansas State	14
 UConn	14	 USF	17
 Miami (OH)	24	 Cincinnati	31
 Maryland	34	 Syracuse	20
 Idaho	24	 Ohio	36
 S Illinois	13	 Purdue	35
 Oklahoma	45	 West Virginia	33
 Ga Southern	28	 South Alabama	6
 San Jose State	7	 Minnesota	24
 Hawaii	12	 Colorado	21
 Northwestern St	30	 LA Tech	27
 Louisville	34	 FIU	3
 Georgia Tech	27	 VT	24
 Nicholls State	3	 North Texas	77
 Clemson	17	 FSU	23
 UNLV	14	 Houston	47
 Murray State	14	 W Michigan	45
 Bowling Green	17	 Wisconsin	68
 LA-Lafayette	9	 Boise State	34
 Indiana	31	 Missouri	27
 Tulane	13	 Duke	47
 Bethune-Cookman	7	 UCF	41
 Marshall	48	 Akron	17
 Old Dominion	45	 Rice	42
 UVA	33	 BYU	41
 Georgia State	14	 Washington	45
 Texas State	35	 Illinois	42
 Southern Utah	16	 Fresno State	56
 Rutgers	31	 Navy	24
 UNC	41	 ECU	70
 FAU	19	 Wyoming	20
 Maine	10	 Boston College	40
 N Illinois	14	 Arkansas	52
 E Michigan	14	 Michigan State	73
 Cal	45	 Arizona	49
 Presbyterian	0	 North Carolina St	42
 Cent Michigan	10	 Kansas	24
 New Mexico	38	 New Mexico St	35
 W Illinois	7	 Northwestern	24
 San Diego State	7	 Oregon State	28
 Utah	26	 Michigan	10
 Delaware State	0	 Temple	59
 South Carolina	48	 Vanderbilt	34
 Army	21	 Wake Forest	24
 Miss St	34	 LSU	29
 Florida	21	 Alabama	42
 Troy	0	 Georgia	66
 Mid Tennessee	17	 Memphis	36
 UMass	7	 Penn State	48
 Texas A&M	58	 SMU	6
 Appalachian St	20	 Southern Miss	21
 Norfolk State	7	 Buffalo	36
 Iowa	24	 Pitt	20
 Miami (FL)	31	 Nebraska	41
 Oregon	38	 Washington St	31
 Utah State	14	 Arkansas State	21
 Ball State	23	 Toledo	34
 Appalachian St	14	 Ga Southern	34
 Texas Tech	35	 Oklahoma State	45
 UCLA	62	 Arizona State	27
 Mid Tennessee	41	 Old Dominion	28
 Fresno State	35	 New Mexico	24
 Baylor	49	 Iowa State	28
 W Kentucky	36	 Navy	27
 Northwestern	29	 Penn State	6
 South Alabama	34	 Idaho	10
 Memphis	3	 Ole Miss	24
 Miami (OH)	27	 Buffalo	35
 Boise State	14	 Air Force	28
 Cincinnati	28	 OSU	50
 Akron	21	 Pitt	10
 Maryland	37	 Indiana	15
 Notre Dame	31	 Syracuse	15
 Army	43	 Yale	49
 Washington St	28	 Utah	27
 LA Tech	17	 Auburn	45
 FSU	56	 North Carolina St	41
 Colorado	56	 Cal	59
 Duke	10	 Miami (FL)	22
 Vanderbilt	7	 Kentucky	17
 UTSA	37	 FAU	41
 Wake Forest	10	 Louisville	20
 Texas	23	 Kansas	0
 UNLV	17	 San Diego State	34
 Arkansas	28	 Texas A&M	35
 Oregon State	10	 USC	35
 Rice	41	 Southern Miss	23
 Bowling Green	47	 UMass	42
 E Illinois	19	 Ohio	34
 Kent State	13	 UVA	45
 Tennessee	32	 Georgia	35
 Colorado State	24	 Boston College	21
 Iowa	24	 Purdue	10
 Missouri	21	 South Carolina	20
 FIU	34	 UAB	20
 Tulane	6	 Rutgers	31
 Illinois	14	 Nebraska	45
 Cent Michigan	28	 Toledo	42
 New Mexico St	7	 LSU	63
 TCU	56	 SMU	0
 Minnesota	30	 Michigan	14
 Troy	20	 UL Monroe	22
 Stanford	20	 Washington	13
 USF	10	 Wisconsin	27
 Temple	36	 UConn	10
 UNC	35	 Clemson	50
 Nevada	21	 San Jose State	10
 Texas State	37	 Tulsa	34
 Wyoming	14	 Michigan State	56
 UTEP	28	 Kansas State	58
 W Michigan	17	 VT	35
 FAU	10	 FIU	38
 UCF	17	 Houston	12
 Arizona	31	 Oregon	24
 San Diego State	13	 Fresno State	24
 Louisville	28	 Syracuse	6
 Utah State	35	 BYU	20
 Boise State	51	 Nevada	46
 UTEP	3	 LA Tech	55
 South Carolina	38	 Kentucky	45
 Texas A&M	31	 Miss St	48
 Alabama	17	 Ole Miss	23
 Marshall	56	 Old Dominion	14
 Toledo	20	 W Michigan	19
 Georgia State	31	 LA-Lafayette	34
 UL Monroe	14	 Arkansas State	28
 Kent State	14	 N Illinois	17
 UAB	42	 W Kentucky	39
 Ga Southern	36	 New Mexico St	28
 Purdue	38	 Illinois	27
 VT	34	 UNC	17
 E Michigan	6	 Akron	31
 North Texas	24	 Indiana	49
 Ohio	10	 Cent Michigan	28
 Memphis	41	 Cincinnati	14
 Tulsa	17	 Colorado State	42
 Wake Forest	3	 FSU	43
 Baylor	28	 Texas	7
 Vanderbilt	17	 Georgia	44
 Iowa State	20	 Oklahoma State	37
 LSU	7	 Auburn	41
 New Mexico	21	 UTSA	9
 SMU	24	 ECU	45
 Southern Miss	31	 Mid Tennessee	37
 Florida	10	 Tennessee	9
 North Carolina St	0	 Clemson	41
 Cal	60	 Washington St	59
 UNLV	10	 San Jose State	33
 Stanford	14	 Notre Dame	17
 Hawaii	14	 Rice	28
 Buffalo	35	 Bowling Green	36
 Kansas	14	 West Virginia	33
 UMass	41	 Miami (OH)	42
 Wisconsin	14	 Northwestern	20
 South Alabama	47	 Appalachian St	21
 Idaho	30	 Texas State	35
 Navy	21	 Air Force	30
 Oklahoma	33	 TCU	37
 Miami (FL)	17	 Georgia Tech	28
 Michigan	24	 Rutgers	26
 Ball State	24	 Army	33
 Arizona State	38	 USC	34
 Texas Tech	13	 Kansas State	45
 Nebraska	22	 Michigan State	27
 OSU	52	 Maryland	24
 Utah	30	 UCLA	28
 Oregon State	36	 Colorado	31
 Pitt	19	 UVA	24
 BYU	24	 UCF	31
 San Diego State	24	 New Mexico	14
 Washington St	17	 Stanford	34
 Fresno State	27	 UNLV	30
 West Virginia	37	 Texas Tech	34
 Toledo	30	 Iowa State	37
 Chattanooga	10	 Tennessee	45
 Buffalo	27	 E Michigan	37
 Liberty	55	 Appalachian St	48
 Cent Michigan	34	 N Illinois	17
 Duke	31	 Georgia Tech	25
 Air Force	16	 Utah State	34
 Michigan State	45	 Purdue	31
 Bowling Green	31	 Ohio	13
 Louisville	17	 Clemson	23
 ECU	28	 USF	17
 VMI	14	 Navy	51
 UNC	43	 Notre Dame	50
 Oklahoma State	27	 Kansas	20
 Miami (OH)	19	 Akron	29
 TCU	58	 Baylor	61
 Penn State	13	 Michigan	18
 Old Dominion	35	 UTEP	42
 LSU	30	 Florida	27
 FSU	38	 Syracuse	20
 Georgia	34	 Missouri	0
 UConn	3	 Tulane	12
 Northwestern	17	 Minnesota	24
 Idaho	24	 Ga Southern	47
 Ole Miss	35	 Texas A&M	20
 Oregon	42	 UCLA	30
 Cincinnati	34	 Miami (FL)	55
 Alabama	14	 Arkansas	13
 W Michigan	42	 Ball State	38
 Texas	26	 Oklahoma	31
 Tulsa	24	 Temple	35
 Arkansas State	52	 Georgia State	10
 UL Monroe	14	 Kentucky	48
 Mid Tennessee	24	 Marshall	49
 UMass	40	 Kent State	17
 Illinois	28	 Wisconsin	38
 Rice	41	 Army	21
 New Mexico St	24	 Troy	41
 FIU	13	 UTSA	16
 Houston	28	 Memphis	24
 Boston College	30	 North Carolina St	14
 Auburn	23	 Miss St	38
 North Texas	21	 UAB	56
 USC	28	 Arizona	26
 Washington	31	 Cal	7
 Indiana	29	 Iowa	45
 Charleston So	20	 Vanderbilt	21
 Colorado State	31	 Nevada	24
 Wyoming	28	 Hawaii	38
 LA-Lafayette	34	 Texas State	10
 VT	16	 Pitt	21
 Utah	29	 Oregon State	23
 Fresno State	27	 Boise State	37
 Temple	10	 Houston	31
 Tulane	13	 UCF	20
 Kansas	21	 Texas Tech	34
 Ball State	32	 Cent Michigan	29
 Utah State	13	 Colorado State	16
 USF	38	 Tulsa	30
 Kansas State	31	 Oklahoma	30
 Iowa	31	 Maryland	38
 Georgia	45	 Arkansas	32
 UTSA	20	 LA Tech	27
 Purdue	38	 Minnesota	39
 New Mexico	31	 Air Force	35
 Georgia State	27	 South Alabama	30
 Army	17	 Kent State	39
 Stanford	10	 Arizona State	26
 Clemson	17	 Boston College	13
 Marshall	45	 FIU	13
 W Kentucky	38	 FAU	45
 Syracuse	30	 Wake Forest	7
 Nevada	42	 BYU	35
 Oklahoma State	9	 TCU	42
 Miami (OH)	41	 N Illinois	51
 Rutgers	17	 OSU	56
 UVA	13	 Duke	20
 Notre Dame	27	 FSU	31
 Washington	20	 Oregon	45
 Colorado	28	 USC	56
 Iowa State	45	 Texas	48
 Texas A&M	0	 Alabama	59
 Hawaii	10	 San Diego State	20
 E Michigan	14	 UMass	36
 New Mexico St	17	 Idaho	29
 Tennessee	3	 Ole Miss	34
 North Carolina St	18	 Louisville	30
 Southern Miss	30	 North Texas	20
 San Jose State	27	 Wyoming	20
 Akron	20	 Ohio	23
 Georgia Tech	43	 UNC	48
 Nebraska	38	 Northwestern	17
 Missouri	42	 Florida	13
 Kentucky	3	 LSU	41
 Michigan State	56	 Indiana	17
 Furman	10	 South Carolina	41
 Appalachian St	53	 Troy	14
 UCLA	36	 Cal	34
 UAB	22	 Mid Tennessee	34
 W Michigan	26	 Bowling Green	14
 Baylor	27	 West Virginia	41
 Cincinnati	41	 SMU	3
 Arkansas State	40	 LA-Lafayette	55
 Miami (FL)	30	 VT	6
 UConn	21	 ECU	31
 Troy	13	 South Alabama	27
 USF	17	 Cincinnati	34
 Oregon	59	 Cal	41
 BYU	30	 Boise State	55
 Texas	0	 Kansas State	23
 Texas Tech	27	 TCU	82
 Old Dominion	51	 W Kentucky	66
 Ga Southern	69	 Georgia State	31
 Arizona State	24	 Washington	10
 Rutgers	24	 Nebraska	42
 UTEP	34	 UTSA	0
 Cent Michigan	20	 Buffalo	14
 South Carolina	35	 Auburn	42
 San Jose State	31	 Navy	41
 N Illinois	28	 E Michigan	17
 OSU	31	 Penn State	24
 Vanderbilt	14	 Missouri	24
 Wyoming	31	 Colorado State	45
 Boston College	23	 Wake Forest	17
 UMass	35	 Toledo	42
 UNLV	20	 Utah State	34
 Oregon State	14	 Stanford	38
 Kent State	3	 Miami (OH)	10
 Georgia Tech	56	 Pitt	28
 Syracuse	6	 Clemson	16
 Texas State	22	 UL Monroe	18
 Ohio	21	 W Michigan	42
 UNC	28	 UVA	27
 USC	21	 Utah	24
 Memphis	48	 SMU	10
 Maryland	7	 Wisconsin	52
 Miss St	45	 Kentucky	31
 Arizona	59	 Washington St	37
 LA Tech	31	 Southern Miss	20
 Minnesota	24	 Illinois	28
 Ole Miss	7	 LSU	10
 FAU	16	 Marshall	35
 Akron	21	 Ball State	35
 Temple	14	 UCF	34
 Alabama	34	 Tennessee	20
 UAB	17	 Arkansas	45
 Michigan	11	 Michigan State	35
 West Virginia	34	 Oklahoma State	10
 UCLA	40	 Colorado	37
 North Texas	21	 Rice	41
 Nevada	26	 Hawaii	18
 FSU	42	 Louisville	31
 Troy	10	 Ga Southern	42
 Tulsa	20	 Memphis	40
 Cincinnati	38	 Tulane	14
 Air Force	23	 Army	6
 Wisconsin	37	 Rutgers	0
 Old Dominion	28	 Vanderbilt	42
 Oklahoma State	14	 Kansas State	48
 Northwestern	7	 Iowa	48
 Stanford	16	 Oregon	45
 W Michigan	41	 Miami (OH)	10
 ECU	10	 Temple	20
 Arkansas State	44	 Idaho	28
 South Alabama	9	 LA-Lafayette	19
 Georgia State	0	 Appalachian St	44
 Oklahoma	59	 Iowa State	14
 UL Monroe	16	 Texas A&M	21
 Arizona	7	 UCLA	17
 Kentucky	10	 Missouri	20
 BYU	27	 Mid Tennessee	7
 Wyoming	45	 Fresno State	17
 New Mexico	31	 UNLV	28
 USC	44	 Washington St	17
 Indiana	10	 Michigan	34
 Cent Michigan	38	 E Michigan	7
 Rice	31	 FIU	17
 Utah State	35	 Hawaii	14
 Colorado State	38	 San Jose State	31
 Auburn	35	 Ole Miss	31
 UVA	10	 Georgia Tech	35
 UCF	29	 UConn	37
 San Diego State	14	 Nevada	30
 TCU	31	 West Virginia	30
 Purdue	14	 Nebraska	35
 W Kentucky	10	 LA Tech	59
 Houston	27	 USF	3
 Maryland	20	 Penn State	19
 Southern Miss	14	 UTEP	35
 Kansas	14	 Baylor	60
 Notre Dame	49	 Navy	39
 Texas State	37	 New Mexico St	29
 UNC	20	 Miami (FL)	47
 Duke	51	 Pitt	48
 Washington	38	 Colorado	23
 Cal	45	 Oregon State	31
 UAB	31	 FAU	28
 Arkansas	10	 Miss St	17
 Tennessee	45	 South Carolina	42
 North Carolina St	24	 Syracuse	17
 Florida	38	 Georgia	20
 Boston College	33	 VT	31
 Illinois	14	 OSU	55
 Utah	16	 Arizona State	19
 Texas	34	 Texas Tech	13
 Toledo	30	 Kent State	20
 Bowling Green	27	 Akron	10
 Buffalo	14	 Ohio	37
 N Illinois	35	 Ball State	21
 Clemson	34	 Wake Forest	20
 Utah State	20	 Wyoming	3
 Memphis	16	 Temple	13
 Michigan	10	 Northwestern	9
 Washington St	39	 Oregon State	32
 Penn State	13	 Indiana	7
 OSU	49	 Michigan State	37
 Boise State	60	 New Mexico	49
 Tulane	31	 Houston	24
 Wisconsin	34	 Purdue	16
 Louisville	38	 Boston College	19
 Iowa State	14	 Kansas	34
 SMU	28	 Tulsa	38
 Florida	34	 Vanderbilt	10
 UTSA	7	 Rice	17
 UTEP	27	 W Kentucky	35
 UL Monroe	29	 Appalachian St	31
 Georgia	63	 Kentucky	31
 Presbyterian	0	 Ole Miss	48
 Hawaii	22	 Colorado State	49
 Kansas State	20	 TCU	41
 Colorado	20	 Arizona	38
 San Jose State	24	 Fresno State	38
 West Virginia	16	 Texas	33
 Baylor	48	 Oklahoma	14
 Georgia State	21	 Troy	45
 Notre Dame	31	 Arizona State	55
 Georgia Tech	56	 North Carolina St	23
 Ga Southern	28	 Texas State	25
 Marshall	63	 Southern Miss	17
 UVA	20	 FSU	34
 FIU	35	 Old Dominion	38
 UCLA	44	 Washington	30
 Oregon	51	 Utah	27
 Iowa	14	 Minnesota	51
 South Alabama	10	 Arkansas State	45
 FAU	10	 North Texas	31
 Duke	27	 Syracuse	10
 Idaho	21	 San Diego State	35
 Texas A&M	41	 Auburn	38
 LA-Lafayette	44	 New Mexico St	16
 Alabama	20	 LSU	13
 UT Martin	16	 Miss St	45
 Air Force	48	 UNLV	21
 UConn	21	 Army	35
 LA Tech	40	 UAB	24
 Toledo	24	 N Illinois	27
 Akron	24	 Buffalo	55
 Kent State	20	 Bowling Green	30
 Ball State	10	 UMass	24
 ECU	46	 Cincinnati	54
 Southern Miss	10	 UTSA	12
 Cal	30	 USC	38
 Tulsa	7	 UCF	31
 Utah	20	 Stanford	17
 Pitt	35	 UNC	40
 Auburn	7	 Georgia	34
 Iowa	30	 Illinois	14
 Washington	26	 Arizona	27
 Wake Forest	13	 North Carolina St	42
 Ga Southern	19	 Navy	52
 Missouri	34	 Texas A&M	27
 Army	24	 W Kentucky	52
 USF	14	 SMU	13
 E Michigan	7	 W Michigan	51
 Texas	28	 Oklahoma State	7
 UNLV	23	 BYU	42
 VT	17	 Duke	16
 South Carolina	23	 Florida	20
 Northwestern	43	 Notre Dame	40
 TCU	34	 Kansas	30
 Texas State	20	 South Alabama	24
 Nebraska	24	 Wisconsin	59
 OSU	31	 Minnesota	24
 Mid Tennessee	28	 FIU	38
 Michigan State	37	 Maryland	15
 Rice	14	 Marshall	41
 Miss St	20	 Alabama	25
 Memphis	38	 Tulane	7
 LSU	0	 Arkansas	17
 Kentucky	16	 Tennessee	50
 San Diego State	29	 Boise State	38
 FSU	30	 Miami (FL)	26
 Troy	34	 Idaho	17
 LA-Lafayette	34	 UL Monroe	27
 Appalachian St	37	 Arkansas State	32
 Miami (OH)	27	 Cent Michigan	34
 North Texas	17	 UTEP	35
 New Mexico	21	 Utah State	28
 Hawaii	13	 San Jose State	0
 Temple	13	 Penn State	30
 Clemson	6	 Georgia Tech	28
 Nevada	38	 Air Force	45
 Arizona State	27	 Oregon State	35
 Oklahoma	42	 Texas Tech	30
 Indiana	23	 Rutgers	45
 UMass	6	 Akron	30
 N Illinois	21	 Ohio	14
 Bowling Green	20	 Toledo	27
 Arkansas State	27	 Texas State	45
 Kansas State	26	 West Virginia	20
 UNC	45	 Duke	20
 San Jose State	7	 Utah State	41
 UTEP	13	 Rice	31
 Air Force	14	 San Diego State	30
 SMU	7	 UCF	53
 Marshall	23	 UAB	18
 USC	20	 UCLA	38
 Boston College	17	 FSU	20
 UTSA	7	 W Kentucky	45
 VT	3	 Wake Forest	6
 Oregon State	13	 Washington	37
 Louisville	31	 Notre Dame	28
 Cincinnati	41	 UConn	0
 Colorado	10	 Oregon	44
 Savannah State	0	 BYU	64
 Washington St	31	 Arizona State	52
 Miami (FL)	13	 UVA	30
 Stanford	38	 Cal	17
 Penn State	14	 Illinois	16
 Tulsa	28	 Houston	38
 Georgia State	0	 Clemson	28
 Oklahoma State	28	 Baylor	49
 Boise State	63	 Wyoming	14
 South Alabama	12	 South Carolina	37
 E Michigan	30	 Ball State	45
 Rutgers	3	 Michigan State	45
 Fresno State	40	 Nevada	20
 UNLV	35	 Hawaii	37
 FIU	14	 North Texas	17
 UL Monroe	30	 New Mexico St	17
 Tulane	6	 ECU	34
 Minnesota	28	 Nebraska	24
 Syracuse	7	 Pitt	30
 E Kentucky	3	 Florida	52
 New Mexico	20	 Colorado State	58
 Vanderbilt	0	 Miss St	51
 LA Tech	27	 Old Dominion	30
 Maryland	23	 Michigan	16
 Kansas	7	 Oklahoma	44
 Missouri	29	 Tennessee	21
 Ole Miss	0	 Arkansas	30
 Fordham	31	 Army	42
 Wisconsin	26	 Iowa	24
 W Michigan	32	 Cent Michigan	20
 FAU	34	 Mid Tennessee	35
 Samford	7	 Auburn	31
 Appalachian St	35	 LA-Lafayette	16
 W Carolina	14	 Alabama	48
 Arizona	42	 Utah	10
 Charleston So	9	 Georgia	55
 USF	20	 Memphis	31
 Indiana	27	 OSU	42
 Texas Tech	34	 Iowa State	31
 Northwestern	38	 Purdue	14
 Ohio	24	 Miami (OH)	21
 LSU	23	 Texas A&M	17
 TCU	48	 Texas	10
 Navy	42	 South Alabama	40
 Akron	24	 Kent State	27
 Colorado State	24	 Air Force	27
 Buffalo	41	 UMass	21
 Nebraska	37	 Iowa	34
 W Kentucky	67	 Marshall	66
 N Illinois	31	 W Michigan	21
 UCF	16	 USF	0
 UVA	20	 VT	24
 ECU	49	 Tulsa	32
 Stanford	31	 UCLA	10
 Ball State	41	 Bowling Green	24
 Toledo	52	 E Michigan	16
 Houston	35	 SMU	9
 Arizona State	35	 Arizona	42
 Arkansas	14	 Missouri	21
 Tennessee	24	 Vanderbilt	17
 Baylor	48	 Texas Tech	46
 BYU	42	 Cal	35
 Idaho	28	 Appalachian St	45
 Minnesota	24	 Wisconsin	34
 Kansas	13	 Kansas State	51
 Purdue	16	 Indiana	23
 Miss St	17	 Ole Miss	31
 Michigan	28	 OSU	42
 Wake Forest	21	 Duke	41
 Michigan State	34	 Penn State	10
 South Carolina	17	 Clemson	35
 Nevada	49	 UNLV	27
 Florida	19	 FSU	24
 New Mexico St	35	 Arkansas State	68
 Illinois	47	 Northwestern	33
 Oregon	47	 Oregon State	19
 San Jose State	7	 San Diego State	38
 UAB	45	 Southern Miss	24
 Rice	31	 LA Tech	76
 West Virginia	37	 Iowa State	24
 Utah	38	 Colorado	34
 Rutgers	41	 Maryland	38
 Wyoming	30	 New Mexico	36
 North Texas	27	 UTSA	34
 Notre Dame	14	 USC	49
 Hawaii	21	 Fresno State	28
 Washington	31	 Washington St	13
 Texas State	54	 Georgia State	31
 Syracuse	7	 Boston College	28
 UConn	10	 Memphis	41
 Pitt	35	 Miami (FL)	23
 Mid Tennessee	21	 UTEP	24
 Kentucky	40	 Louisville	44
 Cincinnati	14	 Temple	6
 LA-Lafayette	42	 Troy	23
 Old Dominion	31	 FAU	28
 UL Monroe	16	 Ga Southern	22
 North Carolina St	35	 UNC	7
 Utah State	19	 Boise State	50
 Georgia Tech	30	 Georgia	24
 Auburn	44	 Alabama	55
 UCF	32	 ECU	30
 Arizona	13	 Oregon	51
 N Illinois	51	 Bowling Green	17
 Oklahoma State	38	 Oklahoma	35
 FSU	37	 Georgia Tech	35
 LA Tech	23	 Marshall	26
 SMU	27	 UConn	20
 Temple	10	 Tulane	3
 Kansas State	27	 Baylor	38
 Houston	31	 Cincinnati	38
 Alabama	42	 Missouri	13
 Wisconsin	0	 OSU	59
 Iowa State	3	 TCU	55
 Fresno State	14	 Boise State	28
 Navy	17	 Army	10
 Utah State	21	 UTEP	6
 South Alabama	28	 Bowling Green	33
 Utah	45	 Colorado State	10
 W Michigan	24	 Air Force	38
 Nevada	3	 LA-Lafayette	16
 BYU	48	 Memphis	55
 Marshall	52	 N Illinois	23
 Navy	17	 San Diego State	16
 Cent Michigan	48	 W Kentucky	49
 Fresno State	6	 Rice	30
 North Carolina St	34	 UCF	27
 Rutgers	40	 UNC	21
 Illinois	18	 LA Tech	35
 Nebraska	42	 USC	45
 Boston College	30	 Penn State	31
 Arizona State	36	 Duke	31
 Cincinnati	17	 VT	33
 Miami (FL)	21	 South Carolina	24
 Arkansas	31	 Texas	7
 Oklahoma	6	 Clemson	40
 Texas A&M	45	 West Virginia	37
 Maryland	21	 Stanford	45
 Georgia	37	 Louisville	14
 Notre Dame	31	 LSU	28
 Miss St	34	 Georgia Tech	49
 Boise State	38	 Arizona	30
 Ole Miss	3	 TCU	42
 Auburn	31	 Wisconsin	34
 Missouri	33	 Minnesota	17
 Michigan State	42	 Baylor	41
 Oregon	59	 FSU	20
 Alabama	35	 OSU	42
 Iowa	28	 Tennessee	45
 Houston	35	 Pitt	34
 Kansas State	35	 UCLA	40
 Washington	22	 Oklahoma State	30
 ECU	20	 Florida	28
 Toledo	63	 Arkansas State	44
 Oregon	20	 OSU	42
 Alcorn State	6	 Georgia Tech	69
 Oklahoma State	24	 Cent Michigan	13
 Villanova	15	 UConn	20
 Elon	3	 Wake Forest	41
 UNC	13	 South Carolina	17
 FIU	15	 UCF	14
 VMI	36	 Ball State	48
 W Kentucky	14	 Vanderbilt	12
 Charlotte	23	 Georgia State	20
 Colorado	20	 Hawaii	28
 UC Davis	17	 Nevada	31
 Michigan State	37	 W Michigan	24
 Southern Utah	9	 Utah State	12
 Abil Christian	13	 Fresno State	34
 Ohio	45	 Idaho	28
 Michigan	17	 Utah	24
 UTSA	32	 Arizona	42
 Fordham	37	 Army	35
 URI	0	 Syracuse	47
 UNH	13	 San Jose State	43
 Baylor	56	 SMU	21
 TCU	23	 Minnesota	17
 Duke	37	 Tulane	7
 Southern	15	 LA Tech	62
 Presbyterian	7	 Miami (OH)	26
 Kent State	3	 Illinois	52
 Weber State	7	 Oregon State	26
 Wagner	16	 Rice	56
 Morgan State	7	 Air Force	63
 Louisville	24	 Auburn	31
 UVA	16	 UCLA	34
 Portland State	24	 Washington St	17
 North Dakota	24	 Wyoming	13
 Old Dominion	38	 E Michigan	34
 UL Monroe	14	 Georgia	51
 Grambling St	14	 Cal	73
 Albany (N.Y.)	14	 Buffalo	51
 Maine	3	 Boston College	24
 UT Martin	3	 Ole Miss	76
 Akron	3	 Oklahoma	41
 Richmond	21	 Maryland	50
 Florida A&M	3	 USF	51
 Howard	0	 Appalachian St	49
 South Dakota St	41	 Kansas	38
 FAU	44	 Tulsa	47
 Wofford	10	 Clemson	49
 Sam Houston	45	 Texas Tech	59
 Missouri State	7	 Memphis	63
 Towson	20	 ECU	28
 Youngstown St	37	 Pitt	45
 South Dakota	0	 Kansas State	34
 UNLV	30	 N Illinois	38
 SE Missouri St	3	 Missouri	34
 BYU	33	 Nebraska	28
 Troy	21	 North Carolina St	49
 Arizona State	17	 Texas A&M	38
 Bowling Green	30	 Tennessee	59
 Texas	3	 Notre Dame	38
 Savannah State	13	 Colorado State	65
 Norfolk State	13	 Rutgers	63
 Bethune-Cookman	0	 Miami (FL)	45
 Penn State	10	 Temple	27
 Washington	13	 Boise State	16
 S Illinois	47	 Indiana	48
 Ga Southern	0	 West Virginia	44
 New Mexico St	13	 Florida	61
 Colgate	10	 Navy	48
 Gardner-Webb	23	 South Alabama	33
 Jackson State	14	 Mid Tennessee	70
 UTEP	13	 Arkansas	48
 Illinois State	14	 Iowa	31
 LA-Lafayette	33	 Kentucky	40
 Stanford	6	 Northwestern	16
 Purdue	31	 Marshall	41
 E Washington	42	 Oregon	61
 San Diego	3	 San Diego State	37
 Miss St	34	 Southern Miss	16
 Northern Iowa	7	 Iowa State	31
 Mississippi Valley State	0	 New Mexico	66
 Alabama A&M	10	 Cincinnati	52
 Wisconsin	17	 Alabama	35
 Texas State	16	 FSU	59
 Arkansas State	6	 USC	55
 Tennessee Tech	24	 Houston	52
 LA Tech	38	 W Kentucky	41
 Houston	34	 Louisville	31
 Marshall	10	 Ohio	21
 Pitt	24	 Akron	7
 Georgia	31	 Vanderbilt	14
 Liberty	17	 West Virginia	41
 Fresno State	21	 Ole Miss	73
 Buffalo	14	 Penn State	27
 Howard	0	 Boston College	76
 Delaware State	13	 Kent State	45
 Tulane	10	 Georgia Tech	65
 UTEP	20	 Texas Tech	69
 ECU	24	 Florida	31
 Prairie View A&M	24	 Texas State	63
 Army	17	 UConn	22
 Charleston So	16	 Troy	44
 Jacksonville St	20	 Auburn	27
 E Illinois	0	 Northwestern	41
 Northwestern St	17	 LA-Lafayette	44
 Murray State	26	 N Illinois	57
 NC Central	0	 Duke	55
 Wake Forest	17	 Syracuse	30
 Washington St	37	 Rutgers	34
 Indiana State	14	 Purdue	38
 Arizona	44	 Nevada	20
 Bowling Green	48	 Maryland	27
 UMass	14	 Colorado	48
 Norfolk State	10	 Old Dominion	24
 Hawaii	0	 OSU	38
 Missouri	27	 Arkansas State	20
 SF Austin	7	 TCU	70
 Miami (OH)	0	 Wisconsin	58
 North Texas	13	 SMU	31
 North Carolina A&T	14	 UNC	53
 Presbyterian	10	 Charlotte	34
